Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Romania,ROU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.102388,1178.915284,911.9969607,798.0885722,831.8153237,955.2588053,1185.924731,1165.650957,1162.144447,1419.834674,1225.352541,1282.509333,1409.058662,1587.096996,1994.490362,2612.625569,3590.152291,4523.285116,6738.994639,8556.097631,6979.995816,6604.568283,7149.299417,6690.716365,7550.263139,8056.253588,7231.649365,7681.166723,8556.190344,9716.217175,,
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.502021,1556.951804,1352.64505,1300.127774,1576.392655,1727.428354,1177.635888,959.6331993,1277.903439,1566.753804,1783.043495,2209.397904,3136.983873,4060.590399,5322.945866,7230.321169,9096.746511,6679.046482,8407.942897,11266.57236,12127.9637,12562.40468,11059.51548,7454.900685,7010.879684,8553.252171,8573.213382,,
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,211.0229714,241.3878229,226.3592702,237.023176,244.4700729,253.1211785,267.3642486,282.7699259,299.2787182,289.1586575,305.4459892,230.2068545,259.3391097,271.027118,91.46519615,172.9708704,177.6524303,227.7823444,226.0851049,199.414623,183.2687052,168.9401023,163.7045618,169.1905969,194.1881743,240.3896894,308.2619347,364.6000299,435.7350569,468.8286405,497.6050266,544.8922181,588.5290076,580.0243506,590.166058,594.6605133,586.6092906,595.3084359,613.6103839,,
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,106.934264,112.8790724,114.2365172,126.77046,149.3476918,154.4900821,147.6089587,165.816171,185.3659455,202.8309856,240.0445887,247.5607117,248.0157736,257.4545595,249.3830639,262.8167791,272.9621833,295.7043374,310.4555289,304.1677143,319.6147107,277.5083895,287.9394388,279.5882152,311.113672,337.62057,361.7805593,372.4028168,371.904109,391.1269142,400.7893332,403.2065923,416.1983577,478.7814903,545.6476214,611.8344417,682.7251589,844.0496863,836.5727393,922.7577717,1107.167847,1203.904535,1205.131322,1221.708518,1325.795084,1379.912473,1468.006456,1663.187952,1680.290385,,
Saudi Arabia,SAU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,643.476857,762.7450803,922.1108242,1199.744082,3719.626448,4557.228066,6129.588144,6617.40838,6980.701936,6287.016556,9951.241396,11766.27741,11308.86907,9502.477252,8199.970534,7267.903319,5893.589583,5460.552172,5502.631133,5561.040875,5889.07537,6490.896283,6633.942516,6300.40603,6123.16596,6339.414147,6570.958188,6876.637155,6134.092459,6670.638815,7222.902072,7035.224458,7159.775512,7574.065365,8595.56427,10518.02775,11769.70963,12905.70174,15287.55595,13360.43507,15775.55115,18570.37542,19716.72166,19474.99999,19451.42694,16862.71306,16349.04035,17074.09234,18798.76334,,
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.131125,1538.141953,1004.715331,1746.489282,2043.862457,1942.133874,2479.861631,764.3608071,,
Senegal,SEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,284.2142979,333.4496039,366.2969597,395.3541169,517.1826473,520.8784485,517.9217756,564.4761824,691.3178866,725.2883472,636.3362244,613.5117777,535.7566513,506.6560825,543.6835228,751.4378575,877.3003686,838.4199435,800.3759685,906.5089617,859.1350096,894.7966012,804.2366594,524.049092,632.861804,641.0541188,568.684259,598.4190784,594.9359005,528.2376684,543.2700814,577.2270233,728.7313626,834.9484143,882.7150724,923.9883736,1089.187831,1264.508355,1165.52186,1135.66735,1198.031342,1151.130348,1191.012308,1211.158163,1047.26952,1072.095904,1147.81844,1231.010515,,
Singapore,SGP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,996.5249829,1167.647533,1518.531933,2068.644679,2260.134413,2433.044012,2474.372254,2791.05405,3405.847021,4051.835939,4540.603185,4935.687445,5526.766323,6175.607956,5976.147217,5668.111532,6108.676488,7424.709316,8799.928606,10072.93126,12254.62564,13817.75546,15326.37642,18712.79896,21962.44154,22830.81859,23628.48393,19015.84972,18783.25713,20369.37616,18218.97401,18238.09227,19275.74555,21782.01733,23860.49831,28116.12343,33181.90243,32782.17108,31086.345,40436.71238,45068.06104,45802.42467,46313.15917,47717.70714,43968.45318,45119.18075,47736.87514,50176.23693,,
Solomon Islands,SLB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,420.0166725,452.260378,472.9631426,424.2354489,582.0931532,507.6782536,431.4957785,505.9787558,637.6987923,666.1323444,594.097585,645.6145643,672.9180795,644.7629199,695.1121772,720.0553438,716.8201904,1311.872575,1053.874722,1053.946188,947.4260545,847.0103678,691.0927257,632.5441307,703.6148526,736.674453,767.8386691,705.9376016,692.5010879,589.7980756,615.1651127,762.132771,1107.21892,1306.708885,1272.923889,1346.946164,1389.479254,1385.756302,1468.713035,,
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,260.7595742,261.2223355,294.5889661,221.5165068,244.8427666,189.4688447,86.87850705,136.2128164,203.6853207,173.3067997,103.5430258,134.1990889,109.5310442,141.1058175,154.2955725,148.8110571,168.8163876,151.6306269,105.7345777,117.4209995,108.1775691,193.4694005,212.4948571,213.9575252,217.8009931,243.3145528,273.9710089,321.3060845,375.5014145,360.2070373,346.7870524,375.2203278,489.0381402,569.3970635,571.9616014,494.2022597,361.4454255,401.3115692,435.3973517,,
El Salvador,SLV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,294.6735651,306.2576313,340.7325146,380.3377986,419.491807,518.9911182,640.3275577,659.660706,720.2147017,719.6814747,677.0641401,647.1087516,666.869878,689.9447054,712.3350996,697.4538298,722.4423202,756.7167151,780.1678717,843.5341574,907.186962,1006.162803,1147.699193,1308.014209,1500.99508,1588.529941,1664.400428,1765.077547,1779.22375,1844.649904,1899.184194,1929.983129,1984.910315,2027.870418,2155.036335,2329.494132,2443.277957,2562.294697,2442.743582,2556.736947,2813.532974,2917.986274,2957.593927,3006.71619,3079.065231,3131.45675,3196.972136,3314.699662,,
San Marino,SMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647.640983,4784.129302,5769.078686,5070.406131,4680.321228,5563.808728,4852.045537,5402.959168,5296.561112,4431.569382,4506.580767,4863.342306,5708.818777,,
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,170.0176171,186.9523564,232.7775244,287.6371004,309.3768885,327.9636575,337.463419,368.4475615,405.77118,532.301968,833.7834767,744.7215076,618.3688679,517.0151585,457.0595917,452.2647729,489.4764708,503.2030603,471.8503557,517.2501856,532.5708536,508.1510871,456.2992904,436.9257029,490.6931548,498.7869548,509.6239224,487.3973564,479.7840531,472.5490881,444.2191168,473.1747751,574.2179923,686.5661951,776.6887614,908.913111,996.9649316,1049.376003,1043.369615,1189.222616,1259.470338,1303.635667,1370.466308,1432.134181,1314.095185,1166.355989,1178.128942,1177.865719,,
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.655273,1441.844447,896.124384,843.3331019,,,,,
Sub-Saharan Africa,SSF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,170.7285542,187.7402801,233.7669799,288.8698843,310.7131227,329.3910538,339.2039229,370.6744466,408.4057062,534.0220769,834.460011,745.4285771,619.4454299,518.20011,458.4540535,454.5591581,492.6416651,506.7999554,475.5459775,521.7199477,537.2793329,513.583176,461.7973321,442.7444613,496.9285757,505.3334059,515.6320071,493.2850195,485.7971894,478.8614665,450.4494091,479.5164742,581.446421,694.5891528,784.1905008,916.7374116,1005.820924,1059.656934,1051.895093,1197.8092,1268.990106,1313.538465,1381.209972,1443.064383,1323.949546,1176.68062,1189.460426,1189.825711,,
Small states,SST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1650.159709,1896.278861,2036.059136,1916.885865,1774.872666,1676.17039,1652.511228,1730.906078,1921.928764,1906.179988,2132.397698,2241.148299,2335.036204,2319.570021,2385.300308,2692.263889,2779.678675,2948.201305,2930.623919,2991.065825,3129.631051,3294.345525,3466.288511,4063.068594,4674.8247,5214.161921,6088.402861,7149.688036,8391.14795,7159.160852,7896.947077,9127.462877,9642.677551,10145.09066,10461.70037,9352.066968,9119.551337,9715.528181,10209.88932,,
Sao Tome and Principe,STP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.8207763,493.7303671,590.6152129,649.5451642,763.357938,816.433161,828.163764,961.9544989,887.1997797,851.8660932,873.3153672,817.6377141,1028.081001,1180.016129,997.7077225,1158.061948,1218.845341,1384.699748,,
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1885.912383,2198.945502,2253.275069,2117.799062,2080.199004,2039.158586,2068.134735,2210.327912,2610.135041,1154.586627,780.6899131,890.3850053,773.446052,803.1296503,1179.852721,1374.42892,1641.415692,1697.250206,2055.320364,1540.616576,1525.895695,1193.00772,1785.27151,2107.916185,2352.012358,2842.573021,4147.628035,4677.623488,5293.54419,5985.38051,5601.982663,4557.841826,5299.308176,6092.345853,6636.441377,6466.944128,3430.47958,3002.414864,3262.744786,,
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775.18431,4088.21686,4015.406471,4334.489893,4351.656742,4183.400648,4453.380862,5066.096135,6383.420942,8023.87466,8978.699945,10241.17637,12737.17712,14987.24212,13125.1238,13091.5505,14071.12633,13646.79968,14309.39473,14602.14313,12650.86393,12782.56807,13737.43722,15123.37437,,
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884.864267,8836.228912,8524.869103,9070.671338,9356.824845,8168.653532,8445.569641,9467.490144,11932.399,13751.82119,14498.22804,15765.11312,18970.00629,21826.01185,19485.49592,18508.73132,19718.60891,17513.69467,18213.64569,18975.91372,15940.7849,16733.05438,18544.84955,20700.64908,,
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4157.963671,4504.408016,5290.657308,6406.459168,7042.968317,8840.242048,9458.091199,9848.179701,10812.42072,12741.84197,14662.67109,13258.77883,11578.44987,10569.90245,11036.38583,11494.73284,15254.51046,18571.84201,20825.99339,21668.3714,25646.2282,26515.13,26860.41665,19685.47495,21599.93586,25332.52822,27521.75393,25225.70963,25526.20848,25956.59801,24815.39042,22666.45247,24871.23292,31691.69649,35985.98298,36763.52559,40043.5211,46386.49624,48492.52958,39494.68271,45157.24711,51553.49256,49157.49408,51720.66766,50800.58947,43145.72854,43554.14924,45489.87554,46113.93312,,
Eswatini,SWZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.996125,1265.066775,1379.32181,1375.179828,1339.61107,1662.243685,1595.897715,1678.055177,1441.98998,1434.931143,1526.71776,1409.466421,1203.772132,1814.897234,2341.428543,2855.814484,2776.241466,2912.928132,2696.833297,2845.325608,3383.829874,3848.532389,3863.362551,3666.129001,3474.799065,3192.298741,2734.681868,3132.785086,3216.672027,,
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669.608004,4573.331904,5495.216482,5863.297247,5935.387232,5901.930466,5748.639612,6331.80453,6574.5666,6525.74973,6307.967846,6583.603088,6563.00339,7061.687577,9155.96946,9886.75706,10688.68605,9901.107748,8953.836554,7997.672649,9045.32814,9371.696141,9928.525532,12286.87204,12019.81157,12013.59912,12037.97335,12684.34037,13472.34264,,
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,322.2125102,377.8666106,436.1721872,439.9531981,661.367779,830.3269761,869.1900547,812.0613392,943.8726886,918.6082018,1198.088032,1448.348993,1516.011018,1583.266379,1526.592872,1416.103409,1135.571163,864.2644892,780.0482749,608.102368,692.6323488,784.9376864,777.6015921,783.4372061,542.9230447,590.4984155,679.5701971,689.3517733,791.9479162,746.5861015,819.0319169,940.9768406,917.1515229,891.0244585,1094.134482,1173.648603,1325.407778,1604.335171,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21336.22415,22774.93368,23855.90861,23286.58862,24000.9585,,
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,208.8497868,170.5206411,160.4251915,159.0405548,172.5937988,190.8208343,191.120584,202.0027373,250.2327805,235.2828898,275.6133131,291.3956714,283.9729617,206.6722128,164.2257504,194.5195361,207.4235952,191.5789122,210.5531057,178.6374106,152.248091,181.1170859,191.5228329,205.9221707,228.7535536,353.8646482,383.4561553,464.8412875,517.2681462,617.79611,683.8948135,729.9101142,728.6412195,749.4416502,772.7139737,621.7780001,554.7784539,494.8874326,522.0405773,,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,103.2970002,107.7536918,119.0238991,145.4247202,156.171222,170.5772624,167.9322347,189.9285779,179.7955404,192.4845423,217.2768,232.1364693,246.7009077,255.7597258,274.3832149,296.8726581,289.9383077,272.0752477,309.9988482,337.6024956,351.9071055,384.6693537,426.9864876,461.7085719,550.4423069,661.3800173,746.8884681,761.9618489,683.2650429,740.7380286,797.497171,830.196505,916.7282524,1023.950893,1154.029994,1306.532644,1549.216401,1923.933766,2349.62861,2578.619129,3041.895921,3578.564259,4021.766478,4413.541217,4803.808321,5009.864877,5110.977756,5506.320834,6259.387675,,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.153002,1389.568743,1239.149054,1432.341726,1579.219826,1658.486921,1681.317498,1503.902974,1639.777209,1646.611288,1863.429795,2280.876572,2975.873226,3744.806528,4502.045947,5871.367275,7200.37699,5681.047456,6653.685486,7988.066276,8317.633076,8795.633036,8291.124987,6538.136158,6209.191096,6897.034395,6975.984198,,
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,116.8483232,131.0028673,149.6427984,195.6518809,214.9996512,218.0759485,240.7693617,267.6796324,281.5746176,340.5778224,267.9360631,208.4681597,190.6060193,175.3273913,187.2381341,257.1965371,297.7409428,324.9658191,311.5398238,371.3503982,353.190447,368.4987731,254.7619922,186.0956022,244.1357705,279.0053067,279.7977138,286.704433,284.3227003,259.6626969,252.5185785,283.6989927,335.350568,359.8531314,353.2201557,366.5071266,383.8753914,436.4949091,420.68082,415.6201222,447.5368639,367.3541871,428.3942993,460.5240829,426.7796061,434.0734677,456.3064829,522.716713,,
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,176.7154826,188.7092611,243.8240499,304.3035846,320.9155741,356.6115878,404.7873914,482.0183233,532.1411566,607.843481,639.8902861,656.6275255,709.0366185,719.9707007,649.5636083,701.5786156,812.5770705,980.5095019,1136.178628,1302.52765,1480.330275,1651.87317,1899.666005,2130.270041,2416.50728,2544.938141,1993.224338,1422.650896,1606.178666,1582.237536,1467.701363,1651.112469,1859.704715,2110.490359,2271.20708,2666.897404,3177.868265,3421.607887,3321.198979,3996.947355,4363.047415,4504.091422,4622.231515,4492.260091,4432.937981,4603.329433,5084.378992,5548.396827,,
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0605554,317.0026085,446.6162242,623.2782967,851.3945387,753.6179811,780.0363998,896.233672,1048.885112,1137.149693,1186.240827,972.9586368,844.8303188,869.845951,878.3127761,,
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.6033144,407.9501477,268.7060995,332.05383,492.6832351,680.1339309,794.741447,790.7478947,951.0753698,1212.42829,2095.036932,2801.716483,2909.276176,3394.660822,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,524.6090463,577.2452729,630.0149164,812.5486251,1018.73,1039.145118,1123.043726,1214.441039,1333.133266,1509.742622,1766.903388,2009.785833,1797.047886,1494.387815,1471.989674,1502.359239,1503.181877,1552.062981,1729.064497,1930.694546,2159.685543,2712.345807,2525.128035,2879.288133,3215.367354,3367.278765,3577.341811,3866.05288,3821.719623,3332.061983,3610.644177,3478.005025,3014.170815,3000.472375,3376.663879,4028.264744,4693.222698,5529.6582,6393.616981,6033.212406,7381.337109,8248.884354,8261.591104,8421.905838,8545.965997,7307.786323,7025.727834,7708.499167,7243.214672,,
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.2212769,,,,,,,,,,,,,1170.778694,1134.859679,1370.950974,,
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.5632129,893.4483992,1028.746193,1145.291848,1173.012749,1230.778649,1221.936467,1209.356384,1285.213718,1272.804459,1385.278444,1558.714351,1739.023881,1998.169886,2490.7036,3003.215317,3002.730454,3380.101998,3719.151146,3975.958391,3682.873436,3593.675081,3287.865678,3322.918635,3124.261129,,,
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,664.0335854,655.9838215,627.4512127,664.2454613,624.0317204,715.4271255,842.9921904,1129.220078,1088.965752,1140.653596,1319.70485,1355.269577,1364.980142,1964.914854,1970.75385,2142.346736,2069.813603,1859.94307,1876.953152,1882.809668,1675.234123,1727.244723,1885.956259,2124.646551,2382.325065,2707.156373,2758.033883,3172.334717,2896.007959,3347.932158,3834.195046,4321.305563,4156.847359,4045.694883,3982.887122,3635.693108,3909.940981,4040.009008,,
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,106.934264,112.8790724,114.2365172,126.77046,149.3476918,154.4900821,147.6089587,165.816171,185.3659455,202.8309856,240.0445887,247.5607117,248.0157736,257.4545595,249.3830639,262.8167791,272.9621833,295.7043374,310.4555289,304.1677143,319.6147107,277.5083895,287.9394388,279.5882152,311.113672,337.62057,361.7805593,372.4028168,371.904109,391.1269142,400.7893332,403.2065923,416.1983577,478.7814903,545.6476214,611.8344417,682.7251589,844.0496863,836.5727393,922.7577717,1107.167847,1203.904535,1205.131322,1221.708518,1325.795084,1379.912473,1468.006456,1663.187952,1680.290385,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,170.7285542,187.7402801,233.7669799,288.8698843,310.7131227,329.3910538,339.2039229,370.6744466,408.4057062,534.0220769,834.460011,745.4285771,619.4454299,518.20011,458.4540535,454.5591581,492.6416651,506.7999554,475.5459775,521.7199477,537.2793329,513.583176,461.7973321,442.7444613,496.9285757,505.3334059,515.6320071,493.2850195,485.7971894,478.8614665,450.4494091,479.5164742,581.446421,694.5891528,784.1905008,916.7374116,1005.820924,1059.656934,1051.895093,1197.8092,1268.990106,1313.538465,1381.209972,1443.064383,1323.949546,1176.68062,1189.460426,1189.825711,,
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,700.5750541,750.6870236,880.2271544,1050.556317,1155.543356,1663.537007,1586.437375,2076.537497,2519.678107,2541.357104,3589.405359,4189.114161,5972.653846,5429.779381,5167.641672,4675.235718,3080.208222,2712.32292,2715.403208,2338.671481,2740.767973,3088.329016,3144.247119,2719.11408,2879.32226,3193.352016,3199.268263,3378.490594,3773.781235,4038.373307,4554.366907,5227.363676,5282.356902,6301.54053,7933.534439,8726.928817,9586.989464,11837.17641,15750.63194,10603.75547,12311.97983,12346.28952,12919.79392,14404.69887,14977.70963,15237.9251,13587.98837,13569.66901,13268.49251,,
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,252.0696136,291.4766219,380.2333817,445.8675634,549.4532707,657.3253085,666.7254254,720.8745422,832.7861027,926.8557037,1095.99866,1044.101328,987.9041225,979.8489528,926.5269095,907.6160496,966.8647347,1007.451209,1043.343097,1018.695771,1242.439751,1270.323142,1353.302337,1229.418239,1311.021599,1508.653141,1603.656957,1709.452732,1796.263694,1869.960037,1713.447587,1785.247882,1846.624033,2200.247355,2470.486939,2467.856314,2611.839667,2846.833086,3124.401212,3104.969571,3150.968242,3191.454452,3117.59895,3192.644125,3305.075674,3007.753575,2908.272166,2735.639698,2674.351799,,
Turkey,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,418.6583901,388.4152834,476.2631878,588.1209697,790.1797348,968.5564187,1085.683787,1216.736732,1320.098259,1758.137271,1312.434092,1320.227129,1170.75017,1093.018343,1038.54261,1142.314416,1261.112797,1398.822112,1416.404865,1669.422272,2340.845013,2282.620515,2377.379516,2678.575633,1860.617317,2407.26955,2550.070282,2634.420516,3766.953226,3401.142976,3591.199333,2483.16117,3001.071304,3938.162317,5079.900812,6266.613098,6791.887585,8207.301641,9078.972271,7452.412247,8960.08335,9573.317314,9886.610357,10612.44112,10203.38988,9203.920161,8919.908578,8710.928989,7644.555961,,
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7587488,174.2340134,162.9061167,184.3448294,162.9847752,147.0187036,137.9620935,157.9061874,193.6842519,222.4896537,346.6494155,353.8028091,360.9450218,350.4190165,362.8682321,379.8840921,404.5474244,429.9516655,433.8741634,487.6003217,604.5309421,610.7076645,647.0065904,677.5496315,720.2806572,808.6366146,873.5426807,792.0985269,801.6589953,818.0284678,848.1282391,,
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,47.03644524,57.44080303,100.8454433,118.1964437,208.63625,202.0019191,208.9452393,343.7762273,341.9827698,259.2019328,189.6076035,132.6685653,101.5994333,123.3344692,151.6485345,211.3482514,217.3699474,225.1469676,230.6697218,214.6213074,211.955278,189.7195132,192.2974913,172.7436532,226.4027383,251.5464392,271.3663698,314.3296785,342.7823593,633.035641,648.6605431,634.9294438,569.4693137,575.575971,620.832454,589.2121565,485.6980475,495.5193402,532.9669808,,
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.4935848,686.7333035,786.8069937,659.2852663,493.7903254,497.1364427,618.9686713,701.4432698,833.6258027,1104.363833,1507.776163,1898.118804,2558.417137,3290.406458,2052.706097,2424.195447,2909.092189,3226.535638,3352.420552,2632.282273,1819.242229,1859.470896,2235.817386,2619.905125,,
Upper middle income,UMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,204.7861163,218.3781103,241.6698686,305.2015494,365.51083,393.0812401,409.251958,448.4012401,470.1767183,536.4001888,605.0671945,663.8766973,644.101035,610.3990259,624.1435133,649.1823215,666.2205698,644.2828419,703.5279541,766.8125338,890.4393829,1039.751057,1035.14502,1129.559311,1225.808992,1358.590076,1480.085886,1560.033417,1490.039546,1408.062471,1531.148657,1528.638209,1529.551635,1690.004149,1979.904573,2332.843195,2758.736915,3398.752651,4043.139934,3958.203226,4746.962679,5523.259807,5896.124052,6205.949505,6411.946722,6016.898805,5972.679459,6515.01138,6970.740594,,
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,951.7458806,737.4076603,1256.470789,1376.650428,1163.93227,1198.736734,1342.690078,1589.96583,2327.551514,3166.509956,3548.543484,2887.45258,1550.547933,1443.690036,1407.97656,1813.155413,2300.338969,2546.947274,2588.317755,2843.975377,3459.936867,3992.107409,4627.688564,5339.665826,5826.530176,6159.21534,7161.487538,7511.853391,7040.444048,6635.057057,6038.129727,3932.018159,3324.790286,3783.702909,4882.926553,5512.884233,6567.156487,8380.891755,8620.65864,10825.7686,12881.97469,13050.57074,14815.0763,14393.65297,13381.08686,13039.55896,14467.43992,14118.83195,,
